#node	date	numeric date
hCoV_19_Portugal_PT0018_2020_EPI_ISL_418003	2020-03-10	2020.189891
hCoV_19_Portugal_PT0013_2020_EPI_ISL_417998	2020-03-08	2020.184426
NODE_0004308	2020-01-21	2020.054774
NODE_0004309	2020-01-29	2020.078916
NODE_0004310	2020-02-01	2020.086977
hCoV_19_Brazil_MG0109_2020_EPI_ISL_417940	2020-03-16	2020.206284
NODE_0004311	2020-02-01	2020.086977
NODE_0004312	2020-03-11	2020.192623
hCoV_19_Congo_KN_0017_2020_EPI_ISL_417433	2020-03-11	2020.192623
hCoV_19_Brazil_SP0111_2020_EPI_ISL_417945	2020-03-17	2020.209016
NODE_0004313	2020-03-08	2020.185414
NODE_0004314	2020-03-08	2020.185414
hCoV_19_England_20136095504_2020_EPI_ISL_420644	2020-03-25	2020.230874
NODE_0004315	2020-03-08	2020.185414
hCoV_19_Brazil_RJ0119_2020_EPI_ISL_417985	2020-03-19	2020.214481
NODE_0004316	2020-03-16	2020.205855
hCoV_19_England_20140039604_2020_EPI_ISL_420758	2020-03-27	2020.236339
hCoV_19_England_20140039104_2020_EPI_ISL_420753	2020-03-25	2020.230874
NODE_0004317	2020-03-12	2020.196130
hCoV_19_England_20136096504_2020_EPI_ISL_420648	2020-03-23	2020.225410
NODE_0004318	2020-03-13	2020.198087
hCoV_19_England_20136095604_2020_EPI_ISL_420645	2020-03-13	2020.198087
NODE_0004319	2020-03-24	2020.228917
hCoV_19_England_20136095704_2020_EPI_ISL_420646	2020-03-25	2020.230874
NODE_0004320	2020-03-25	2020.230874
hCoV_19_England_20140039504_2020_EPI_ISL_420757	2020-03-27	2020.236339
hCoV_19_England_20136096104_2020_EPI_ISL_420647	2020-03-25	2020.230874
NODE_0004321	2020-01-29	2020.078916
NODE_0004322	2020-01-29	2020.078916
hCoV_19_Belgium_BJ_0324192_2020_EPI_ISL_420412	2020-03-24	2020.228142
NODE_0004323	2020-02-21	2020.140062
hCoV_19_England_20139054704_2020_EPI_ISL_420712	2020-03-27	2020.236339
NODE_0004324	2020-02-22	2020.142796
NODE_0004325	2020-02-29	2020.163269
hCoV_19_Taiwan_125_2020_EPI_ISL_420082	2020-03-19	2020.214481
NODE_0004326	2020-03-01	2020.165266
NODE_0004327	2020-03-16	2020.206284
hCoV_19_England_20129039902_2020_EPI_ISL_420487	2020-03-20	2020.217213
hCoV_19_Iceland_194_2020_EPI_ISL_417821	2020-03-16	2020.206284
NODE_0004328	2020-03-01	2020.165266
NODE_0004329	2020-03-01	2020.165266
hCoV_19_Iceland_312_2020_EPI_ISL_417641	2020-03-18	2020.211749
hCoV_19_Netherlands_NA_31_2020_EPI_ISL_415488	2020-03-13	2020.198087
NODE_0004330	2020-03-03	2020.169600
hCoV_19_Iceland_254_2020_EPI_ISL_417582	2020-03-17	2020.209016
NODE_0004331	2020-03-03	2020.171540
NODE_0004332	2020-03-04	2020.173497
hCoV_19_Netherlands_NoordBrabant_13_2020_EPI_ISL_414453	2020-03-06	2020.178962
hCoV_19_Netherlands_NoordBrabant_21_2020_EPI_ISL_414530	2020-03-04	2020.173497
NODE_0004333	2020-03-09	2020.187158
hCoV_19_Netherlands_Gelderland_2_2020_EPI_ISL_415462	2020-03-09	2020.187158
NODE_0009916	2020-03-12	2020.195355
hCoV_19_Netherlands_NoordBrabant_64_2020_EPI_ISL_415520	2020-03-12	2020.195355
hCoV_19_Netherlands_NoordBrabant_62_2020_EPI_ISL_415518	2020-03-12	2020.195355
NODE_0004334	2020-03-05	2020.175476
NODE_0004335	2020-03-13	2020.198742
hCoV_19_Iceland_198_2020_EPI_ISL_417823	2020-03-16	2020.206284
NODE_0004336	2020-03-13	2020.198742
hCoV_19_Iceland_199_2020_EPI_ISL_417706	2020-03-16	2020.206284
hCoV_19_England_20139052704_2020_EPI_ISL_420704	2020-03-28	2020.239071
NODE_0004337	2020-03-06	2020.179870
hCoV_19_Iceland_157_2020_EPI_ISL_417804	2020-03-13	2020.198087
NODE_0004338	2020-03-06	2020.179870
hCoV_19_Latvia_ChVir2025_2020_EPI_ISL_419691	2020-03-31	2020.247268
NODE_0004339	2020-03-08	2020.184370
hCoV_19_Iceland_222_2020_EPI_ISL_417837	2020-03-16	2020.206284
NODE_0004340	2020-03-08	2020.184370
hCoV_19_Iceland_289_2020_EPI_ISL_417617	2020-03-18	2020.211749
NODE_0004341	2020-03-08	2020.184514
hCoV_19_Iceland_293_2020_EPI_ISL_417622	2020-03-18	2020.211749
NODE_0004342	2020-03-08	2020.184514
hCoV_19_Iceland_200_2020_EPI_ISL_417743	2020-03-16	2020.206284
NODE_0004343	2020-03-09	2020.186311
hCoV_19_Netherlands_ZuidHolland_31_2020_EPI_ISL_415535	2020-03-12	2020.195355
NODE_0004344	2020-03-09	2020.186311
hCoV_19_Germany_NRW_34_2020_EPI_ISL_419551	2020-03-16	2020.206284
hCoV_19_Germany_NRW_33_2020_EPI_ISL_419550	2020-03-16	2020.206284
NODE_0004345	2020-02-01	2020.087426
NODE_0004346	2020-02-01	2020.087426
hCoV_19_Australia_VIC149_2020_EPI_ISL_419846	2020-03-17	2020.209016
NODE_0004347	2020-02-01	2020.087426
NODE_0004348	2020-03-20	2020.217213
hCoV_19_England_20130024203_2020_EPI_ISL_420493	2020-03-20	2020.217213
NODE_0009932	2020-03-27	2020.236339
hCoV_19_England_20139003904_2020_EPI_ISL_421852	2020-03-27	2020.236339
NODE_0009933	2020-03-30	2020.245311
hCoV_19_England_20146007404_2020_EPI_ISL_421973	2020-04-01	2020.250000
NODE_0009934	2020-03-31	2020.247268
hCoV_19_England_20146011604_2020_EPI_ISL_421977	2020-03-31	2020.247268
hCoV_19_England_20146062804_2020_EPI_ISL_421991	2020-03-31	2020.247268
NODE_0004349	2020-02-01	2020.087426
NODE_0004350	2020-03-17	2020.209016
hCoV_19_Brazil_SP0110_2020_EPI_ISL_417943	2020-03-17	2020.209016
hCoV_19_England_20132053902_2020_EPI_ISL_420505	2020-03-22	2020.222678
NODE_0004351	2020-02-03	2020.092770
hCoV_19_England_20108003202_2020_EPI_ISL_417247	2020-03-02	2020.168033
NODE_0004352	2020-02-03	2020.092770
hCoV_19_Wales_PHW13_2020_EPI_ISL_415537	2020-03-08	2020.184426
NODE_0004353	2020-03-21	2020.220721
hCoV_19_Australia_VIC284_2020_EPI_ISL_419975	2020-03-22	2020.222678
NODE_0004354	2020-03-22	2020.222678
hCoV_19_Australia_VIC271_2020_EPI_ISL_419964	2020-03-22	2020.222678
hCoV_19_Australia_VIC270_2020_EPI_ISL_419963	2020-03-22	2020.222678
NODE_0004355	2020-02-01	2020.087426
hCoV_19_England_20110042106_2020_EPI_ISL_417309	2020-03-06	2020.178962
NODE_0004356	2020-02-17	2020.128929
NODE_0004357	2020-02-17	2020.128929
hCoV_19_Netherlands_NoordBrabant_17_2020_EPI_ISL_414457	2020-03-06	2020.178962
hCoV_19_Netherlands_NoordBrabant_4_2020_EPI_ISL_414450	2020-03-06	2020.178962
NODE_0004358	2020-02-17	2020.128929
hCoV_19_England_20146006904_2020_EPI_ISL_421972	2020-04-01	2020.250000
NODE_0004359	2020-02-23	2020.145258
hCoV_19_England_201380061_2020_EPI_ISL_421813	2020-03-25	2020.230874
NODE_0004360	2020-02-23	2020.147153
hCoV_19_England_20138083204_2020_EPI_ISL_421839	2020-03-27	2020.236339
NODE_0004361	2020-02-24	2020.149478
NODE_0004362	2020-02-25	2020.151576
hCoV_19_England_200991076_2020_EPI_ISL_414524	2020-03-01	2020.165301
NODE_0004363	2020-02-25	2020.151576
hCoV_19_England_200981386_2020_EPI_ISL_414010	2020-02-26	2020.154372
NODE_0004364	2020-03-17	2020.209016
hCoV_19_England_20124100602_2020_EPI_ISL_418738	2020-03-17	2020.209016
hCoV_19_England_20146062504_2020_EPI_ISL_421989	2020-04-02	2020.252732
NODE_0004365	2020-03-15	2020.202328
NODE_0004366	2020-03-19	2020.214481
hCoV_19_England_20130055502_2020_EPI_ISL_420633	2020-03-19	2020.214481
NODE_0004367	2020-03-27	2020.236339
hCoV_19_England_20142062904_2020_EPI_ISL_420775	2020-03-30	2020.244536
hCoV_19_England_20140039204_2020_EPI_ISL_420754	2020-03-27	2020.236339
NODE_0004368	2020-03-15	2020.204327
hCoV_19_England_20126063003_2020_EPI_ISL_420466	2020-03-18	2020.211749
NODE_0004369	2020-03-16	2020.206284
hCoV_19_England_20132072203_2020_EPI_ISL_420506	2020-03-23	2020.225410
hCoV_19_England_20122099003_2020_EPI_ISL_420465	2020-03-16	2020.206284
NODE_0004370	2020-01-21	2020.054774
NODE_0004371	2020-02-14	2020.122325
NODE_0004372	2020-02-29	2020.162786
hCoV_19_England_20146063404_2020_EPI_ISL_421992	2020-04-01	2020.250000
NODE_0004373	2020-02-29	2020.162786
hCoV_19_Italy_FVG_ICGEB_S5_2020_EPI_ISL_417419	2020-03-01	2020.165301
hCoV_19_Spain_Valencia41_2020_EPI_ISL_420125	2020-03-11	2020.192623
NODE_0004374	2020-02-14	2020.122325
NODE_0004375	2020-02-14	2020.122325
hCoV_19_USA_UT_00139_2020_EPI_ISL_421562	2020-03-19	2020.214481
hCoV_19_England_SHEF_C0707_2020_EPI_ISL_420270	2020-03-22	2020.222678
NODE_0004376	2020-03-12	2020.195951
hCoV_19_England_20139043604_2020_EPI_ISL_420679	2020-03-28	2020.239071
NODE_0004377	2020-03-12	2020.195951
hCoV_19_Brazil_RJ0117_2020_EPI_ISL_417983	2020-03-19	2020.214481
hCoV_19_USA_UT_00008_2020_EPI_ISL_417026	2020-03-20	2020.217213
NODE_0004378	2020-01-21	2020.054774
NODE_0004379	2020-03-10	2020.190114
hCov_19_Belarus_ChVir2073_2020_EPI_ISL_419693	2020-03-31	2020.247268
hCoV_19_England_20139035504_2020_EPI_ISL_420669	2020-03-27	2020.236339
NODE_0004380	2020-01-21	2020.054774
NODE_0004381	2020-02-20	2020.138895
hCoV_19_USA_UT_00344_2020_EPI_ISL_420817	2020-03-24	2020.228142
NODE_0004382	2020-02-21	2020.140089
hCoV_19_England_20139020106_2020_EPI_ISL_420663	2020-03-26	2020.233607
NODE_0004383	2020-03-05	2020.176732
hCoV_19_England_20139003604_2020_EPI_ISL_421851	2020-03-27	2020.236339
NODE_0004384	2020-03-05	2020.176732
NODE_0004385	2020-03-05	2020.176732
hCoV_19_Wales_PHWC_26F9E_2020_EPI_ISL_422054	2020-03-29	2020.241803
hCoV_19_England_20126026202_2020_EPI_ISL_418759	2020-03-18	2020.211749
NODE_0004386	2020-03-16	2020.206135
hCoV_19_Wales_PHWC_252B4_2020_EPI_ISL_420985	2020-03-23	2020.225410
NODE_0004387	2020-03-16	2020.206135
NODE_0004388	2020-03-25	2020.230874
hCoV_19_Wales_PHWC_25937_2020_EPI_ISL_422252	2020-03-25	2020.230874
hCoV_19_Wales_PHWC_265C9_2020_EPI_ISL_422217	2020-03-27	2020.236339
NODE_0004389	2020-03-23	2020.226185
hCoV_19_Wales_PHWC_26E73_2020_EPI_ISL_422122	2020-03-30	2020.244536
NODE_0004390	2020-03-24	2020.228142
hCoV_19_Wales_PHWC_255F7_2020_EPI_ISL_421011	2020-03-24	2020.228142
hCoV_19_Wales_PHWC_26FBC_2020_EPI_ISL_422120	2020-03-30	2020.244536
NODE_0004391	2020-01-21	2020.054774
NODE_0004392	2020-01-21	2020.054774
hCoV_19_France_ARA10876_2020_EPI_ISL_418429	2020-03-18	2020.211749
NODE_0004393	2020-02-02	2020.089484
hCoV_19_Ghana_2944_S9_2020_EPI_ISL_422400	2020-03-30	2020.244536
NODE_0004394	2020-02-28	2020.160039
hCoV_19_England_20139027204_2020_EPI_ISL_421902	2020-03-27	2020.236339
NODE_0004395	2020-02-28	2020.160039
hCoV_19_England_20139042404_2020_EPI_ISL_420674	2020-03-28	2020.239071
NODE_0004396	2020-02-28	2020.160039
hCoV_19_England_20140048804_2020_EPI_ISL_420762	2020-03-25	2020.230874
NODE_0004397	2020-02-28	2020.160039
hCoV_19_England_SHEF_C0312_2020_EPI_ISL_420216	2020-03-29	2020.241803
hCoV_19_England_20146062604_2020_EPI_ISL_421990	2020-03-31	2020.247268
NODE_0004398	2020-01-21	2020.054774
hCoV_19_England_20128033902_2020_EPI_ISL_420473	2020-03-18	2020.211749
NODE_0004399	2020-01-28	2020.075037
hCoV_19_England_20132050802_2020_EPI_ISL_420500	2020-03-22	2020.222678
NODE_0004400	2020-01-29	2020.077074
NODE_0004401	2020-01-29	2020.077582
hCoV_19_Portugal_PT0019_2020_EPI_ISL_418004	2020-03-12	2020.195355
hCoV_19_England_20140007802_2020_EPI_ISL_421927	2020-03-29	2020.241803
NODE_0004402	2020-01-29	2020.077074
NODE_0004403	2020-02-10	2020.111240
hCoV_19_England_201380050_2020_EPI_ISL_421807	2020-03-25	2020.230874
NODE_0004404	2020-02-20	2020.136943
hCoV_19_England_20124000803_2020_EPI_ISL_418682	2020-03-17	2020.209016
NODE_0004405	2020-03-05	2020.176793
hCoV_19_England_201360506_2020_EPI_ISL_421782	2020-03-25	2020.230874
NODE_0004406	2020-03-06	2020.178962
hCoV_19_England_201360508_2020_EPI_ISL_421783	2020-03-25	2020.230874
hCoV_19_England_20110000906_2020_EPI_ISL_417304	2020-03-06	2020.178962
NODE_0004407	2020-01-29	2020.077074
NODE_0004408	2020-01-29	2020.077074
hCoV_19_Netherlands_ZuidHolland_28_2020_EPI_ISL_415532	2020-03-09	2020.187158
NODE_0004409	2020-01-29	2020.077074
hCoV_19_England_20129008002_2020_EPI_ISL_420485	2020-03-18	2020.211749
NODE_0004410	2020-02-06	2020.098732
hCoV_19_England_20139053004_2020_EPI_ISL_420706	2020-03-28	2020.239071
NODE_0004411	2020-02-07	2020.101247
hCoV_19_Belgium_BC_03016_2020_EPI_ISL_415157	2020-03-01	2020.165301
NODE_0004412	2020-02-10	2020.111971
hCoV_19_Iceland_58_2020_EPI_ISL_417756	2020-03-06	2020.178962
NODE_0004413	2020-02-10	2020.111971
hCoV_19_Belgium_MTR_03026_2020_EPI_ISL_416476	2020-03-02	2020.168033
hCoV_19_Belgium_MTR_03021_2020_EPI_ISL_416467	2020-03-02	2020.168033
NODE_0004414	2020-01-31	2020.084235
NODE_0004415	2020-03-02	2020.167052
hCoV_19_Wales_PHWC_26981_2020_EPI_ISL_422023	2020-03-30	2020.244536
NODE_0004416	2020-03-02	2020.167052
hCoV_19_Wales_PHWC_26E37_2020_EPI_ISL_422079	2020-03-29	2020.241803
NODE_0004417	2020-03-02	2020.167052
NODE_0004418	2020-03-02	2020.167052
hCoV_19_Australia_VIC90_2020_EPI_ISL_419801	2020-03-15	2020.203552
_hCoV_19_USA_OSUP0109_2020_EPI_ISL_421660	2020-04-01	2020.250000
NODE_0004419	2020-03-02	2020.167052
NODE_0004420	2020-03-02	2020.167052
hCoV_19_Finland_13M77_2020_EPI_ISL_418397	2020-03-13	2020.198087
hCoV_19_Argentina_C121_2020_EPI_ISL_420600	2020-03-07	2020.181694
NODE_0004421	2020-03-02	2020.167052
hCoV_19_Wales_PHWC_26444_2020_EPI_ISL_422102	2020-03-27	2020.236339
NODE_0004422	2020-03-02	2020.167052
NODE_0004423	2020-03-13	2020.198087
hCoV_19_USA_WA_UW271_2020_EPI_ISL_418056	2020-03-13	2020.198087
hCoV_19_USA_WA_UW322_2020_EPI_ISL_418889	2020-03-23	2020.225410
NODE_0004424	2020-03-02	2020.167052
NODE_0004425	2020-03-02	2020.167052
hCoV_19_Australia_VIC239_2020_EPI_ISL_419934	2020-03-21	2020.219945
hCoV_19_Wales_PHWC_26857_2020_EPI_ISL_422092	2020-03-27	2020.236339
NODE_0004426	2020-03-02	2020.167052
hCoV_19_Wales_PHWC_26C00_2020_EPI_ISL_422103	2020-03-29	2020.241803
NODE_0004427	2020-03-02	2020.167052
hCoV_19_Netherlands_NA_2_2020_EPI_ISL_415476	2020-03-10	2020.189891
NODE_0004428	2020-03-02	2020.167052
hCoV_19_USA_MN136_MDH136_2020_EPI_ISL_421692	2020-03-17	2020.209016
hCoV_19_Belgium_ULG_10046_2020_EPI_ISL_421213	2020-03-31	2020.247268
NODE_0004429	2020-02-01	2020.086124
NODE_0004430	2020-02-23	2020.146906
NODE_0004431	2020-02-23	2020.146906
hCoV_19_Greece_12_2020_EPI_ISL_418264	2020-03-18	2020.211749
NODE_0004432	2020-02-23	2020.146906
hCoV_19_USA_GA_1299_2020_EPI_ISL_420787	2020-03-03	2020.170765
NODE_0004433	2020-03-13	2020.198087
hCoV_19_Iceland_146_2020_EPI_ISL_417796	2020-03-13	2020.198087
NODE_0004434	2020-03-15	2020.203552
hCoV_19_Iceland_178_2020_EPI_ISL_417813	2020-03-15	2020.203552
hCoV_19_Iceland_204_2020_EPI_ISL_417826	2020-03-16	2020.206284
NODE_0004435	2020-02-24	2020.148032
NODE_0004436	2020-03-09	2020.187859
hCoV_19_Japan_P4_7_2020_EPI_ISL_419307	2020-03-20	2020.217213
NODE_0004437	2020-03-09	2020.187859
hCoV_19_Japan_P4_8_2020_EPI_ISL_419308	2020-03-19	2020.214481
hCoV_19_Japan_P4_6_2020_EPI_ISL_419306	2020-03-20	2020.217213
NODE_0004438	2020-02-28	2020.160964
hCoV_19_England_20128034402_2020_EPI_ISL_420476	2020-03-18	2020.211749
NODE_0004439	2020-03-14	2020.200820
hCoV_19_Taiwan_CGMH_CGU_12_2020_EPI_ISL_417525	2020-03-14	2020.200820
hCoV_19_Taiwan_NTU14_2020_EPI_ISL_422416	2020-03-18	2020.211749
NODE_0004440	2020-02-02	2020.088025
NODE_0004441	2020-02-19	2020.136369
hCoV_19_Brazil_SPBR_14_2020_EPI_ISL_416036	2020-03-05	2020.176230
NODE_0004442	2020-02-27	2020.156537
hCoV_19_Belgium_DNS_0324176_2020_EPI_ISL_420433	2020-03-24	2020.228142
NODE_0004443	2020-02-27	2020.156537
NODE_0004444	2020-03-22	2020.222678
hCoV_19_Australia_VIC324_2020_EPI_ISL_420015	2020-03-24	2020.228142
hCoV_19_Australia_VIC135_2020_EPI_ISL_419828	2020-03-22	2020.222678
NODE_0004445	2020-02-27	2020.156537
NODE_0004446	2020-03-23	2020.225410
hCoV_19_Belgium_FMC_0323159_2020_EPI_ISL_420416	2020-03-23	2020.225410
hCoV_19_Belgium_BEG_0323154_2020_EPI_ISL_420411	2020-03-23	2020.225410
NODE_0004447	2020-02-27	2020.156537
hCoV_19_Belgium_DHWM_03041_2020_EPI_ISL_417422	2020-03-04	2020.173497
NODE_0004448	2020-02-27	2020.156537
NODE_0004449	2020-02-27	2020.156537
hCoV_19_Portugal_PT0038_2020_EPI_ISL_418023	2020-03-17	2020.209016
NODE_0004450	2020-03-13	2020.198087
hCoV_19_Portugal_PT0022_2020_EPI_ISL_418007	2020-03-13	2020.198087
hCoV_19_Portugal_PT0034_2020_EPI_ISL_418019	2020-03-15	2020.203552
NODE_0004451	2020-02-27	2020.156537
hCoV_19_USA_NY_PV08495_2020_EPI_ISL_421431	2020-03-18	2020.211749
NODE_0004452	2020-03-04	2020.173497
hCoV_19_Portugal_PT0026_2020_EPI_ISL_418011	2020-03-04	2020.173497
NODE_0010039	2020-03-07	2020.182469
hCoV_19_Portugal_PT0031_2020_EPI_ISL_418016	2020-03-10	2020.189891
NODE_0010040	2020-03-08	2020.184426
hCoV_19_Portugal_PT0009_2020_EPI_ISL_417994	2020-03-08	2020.184426
NODE_0010041	2020-03-09	2020.187158
hCoV_19_Portugal_PT0030_2020_EPI_ISL_418015	2020-03-09	2020.187158
hCoV_19_Portugal_PT0029_2020_EPI_ISL_418014	2020-03-09	2020.187158
NODE_0004453	2020-02-02	2020.089966
NODE_0004454	2020-02-16	2020.126990
NODE_0004455	2020-02-16	2020.126990
hCoV_19_USA_GA_2742_2020_EPI_ISL_419557	2020-02-29	2020.162568
hCoV_19_Canada_ON_PHL3350_2020_EPI_ISL_418366	2020-03-05	2020.176230
NODE_0004456	2020-02-16	2020.127819
NODE_0004457	2020-02-16	2020.127819
hCoV_19_Australia_VIC315_2020_EPI_ISL_420006	2020-03-24	2020.228142
NODE_0004458	2020-02-16	2020.127819
hCoV_19_Australia_VIC249_2020_EPI_ISL_419944	2020-03-21	2020.219945
hCoV_19_Australia_VIC191_2020_EPI_ISL_419887	2020-03-19	2020.214481
NODE_0004459	2020-02-16	2020.127819
hCoV_19_Switzerland_TI2045_2020_EPI_ISL_415703	2020-03-01	2020.165301
NODE_0004460	2020-02-16	2020.127819
hCoV_19_France_IDF2561_2020_EPI_ISL_418235	2020-03-16	2020.206284
hCoV_19_Peru_010_2020_EPI_ISL_415787	2020-03-10	2020.189891
NODE_0004461	2020-02-03	2020.091886
NODE_0004462	2020-02-03	2020.091886
hCoV_19_England_20139024004_2020_EPI_ISL_421890	2020-03-27	2020.236339
NODE_0004463	2020-02-03	2020.091886
NODE_0004464	2020-02-20	2020.138130
NODE_0004465	2020-02-20	2020.138130
NODE_0004466	2020-03-03	2020.170765
hCoV_19_England_20106005403_2020_EPI_ISL_417244	2020-03-03	2020.170765
hCoV_19_England_20109099006_2020_EPI_ISL_417297	2020-03-06	2020.178962
NODE_0004467	2020-03-11	2020.193694
hCoV_19_England_201380042_2020_EPI_ISL_421804	2020-03-25	2020.230874
hCoV_19_England_201380041_2020_EPI_ISL_421803	2020-03-26	2020.233607
NODE_0004468	2020-02-20	2020.138130
NODE_0004469	2020-02-20	2020.138130
NODE_0004470	2020-03-12	2020.195484
hCoV_19_Australia_VIC252_2020_EPI_ISL_419947	2020-03-21	2020.219945
NODE_0004471	2020-03-12	2020.195484
hCoV_19_England_20139027004_2020_EPI_ISL_421900	2020-03-26	2020.233607
hCoV_19_England_20139027104_2020_EPI_ISL_421901	2020-03-26	2020.233607
NODE_0004472	2020-02-20	2020.138130
hCoV_19_England_201380054_2020_EPI_ISL_421809	2020-03-25	2020.230874
NODE_0004473	2020-02-20	2020.138130
NODE_0004474	2020-03-10	2020.189487
hCoV_19_Australia_VIC178_2020_EPI_ISL_419875	2020-03-18	2020.211749
hCoV_19_Australia_VIC144_2020_EPI_ISL_419841	2020-03-17	2020.209016
NODE_0004475	2020-02-24	2020.149612
hCoV_19_Canada_ON_PHL2653_2020_EPI_ISL_418371	2020-03-07	2020.181694
NODE_0004476	2020-02-24	2020.149612
NODE_0004477	2020-02-24	2020.149612
hCoV_19_Netherlands_Helmond_1363548_2020_EPI_ISL_413574	2020-02-29	2020.162568
hCoV_19_Switzerland_GE1422_2020_EPI_ISL_415454	2020-02-28	2020.159836
NODE_0004478	2020-02-28	2020.159836
hCoV_19_Switzerland_GE1402_2020_EPI_ISL_415700	2020-02-28	2020.159836
NODE_0010068	2020-02-29	2020.162568
hCoV_19_CzechRepublic_ChVir1912_2020_EPI_ISL_416743	2020-03-01	2020.165301
hCoV_19_Switzerland_AG7120_2020_EPI_ISL_415457	2020-02-29	2020.162568
NODE_0004479	2020-02-27	2020.158001
NODE_0004480	2020-02-27	2020.158001
NODE_0004481	2020-02-27	2020.158001
hCoV_19_Belgium_ULG_10025_2020_EPI_ISL_421199	2020-03-31	2020.247268
hCoV_19_Iceland_239_2020_EPI_ISL_417567	2020-03-17	2020.209016
NODE_0004482	2020-02-27	2020.158001
hCoV_19_England_SHEF_BFED9_2020_EPI_ISL_418305	2020-03-25	2020.230874
hCoV_19_Wales_PHWC_27100_2020_EPI_ISL_422237	2020-03-30	2020.244536
NODE_0004483	2020-02-27	2020.158001
hCoV_19_Japan_P5_3_2020_EPI_ISL_419311	2020-03-13	2020.198087
NODE_0004484	2020-02-27	2020.158001
hCoV_19_England_20144074804_2020_EPI_ISL_421963	2020-04-01	2020.250000
NODE_0004485	2020-02-27	2020.158001
NODE_0004486	2020-02-27	2020.158001
hCoV_19_Portugal_PT0091_2020_EPI_ISL_421494	2020-03-20	2020.217213
NODE_0004487	2020-02-27	2020.158001
hCoV_19_England_SHEF_C02AC_2020_EPI_ISL_420208	2020-03-28	2020.239071
hCoV_19_Netherlands_ZuidHolland_13_2020_EPI_ISL_414470	2020-03-06	2020.178962
NODE_0004488	2020-02-27	2020.158001
hCoV_19_USA_VA_DCLS_0042_2020_EPI_ISL_420023	2020-03-25	2020.230874
NODE_0004489	2020-03-17	2020.209016
hCoV_19_England_SHEF_C0619_2020_EPI_ISL_420289	2020-03-17	2020.209016
hCoV_19_England_SHEF_C0664_2020_EPI_ISL_420236	2020-03-23	2020.225410
NODE_0004490	2020-02-03	2020.091886
NODE_0004491	2020-02-22	2020.142522
NODE_0004492	2020-02-22	2020.142522
hCoV_19_Switzerland_1000477377_2020_EPI_ISL_413020	2020-02-27	2020.157104
NODE_0004493	2020-02-28	2020.159676
hCoV_19_Brazil_GO0106_2020_EPI_ISL_417930	2020-03-13	2020.198087
NODE_0004494	2020-03-13	2020.197940
hCoV_19_Australia_VIC123_2020_EPI_ISL_419731	2020-03-20	2020.217213
NODE_0004495	2020-03-18	2020.211749
hCoV_19_Australia_VIC163_2020_EPI_ISL_419860	2020-03-18	2020.211749
NODE_0010086	2020-03-20	2020.217213
hCoV_19_Australia_VIC128_2020_EPI_ISL_419730	2020-03-20	2020.217213
hCoV_19_Australia_VIC134_2020_EPI_ISL_419827	2020-03-22	2020.222678
NODE_0004496	2020-02-26	2020.154015
NODE_0004497	2020-03-01	2020.164193
NODE_0004498	2020-03-01	2020.166076
hCoV_19_Belgium_ULG_10044_2020_EPI_ISL_421211	2020-03-31	2020.247268
NODE_0004499	2020-03-02	2020.168033
hCoV_19_Spain_Valencia7_2020_EPI_ISL_416486	2020-03-02	2020.168033
NODE_0004500	2020-03-07	2020.181694
hCoV_19_Wales_PHW03_2020_EPI_ISL_414486	2020-03-07	2020.181694
hCoV_19_Wales_PHW04_2020_EPI_ISL_415041	2020-03-07	2020.181694
NODE_0004501	2020-03-07	2020.181694
hCoV_19_Portugal_PT0007_2020_EPI_ISL_417992	2020-03-07	2020.181694
hCoV_19_Portugal_PT0028_2020_EPI_ISL_418013	2020-03-07	2020.181694
NODE_0010093	2020-03-08	2020.184426
hCoV_19_Portugal_PT0016_2020_EPI_ISL_418001	2020-03-10	2020.189891
hCoV_19_Portugal_PT0010_2020_EPI_ISL_417995	2020-03-08	2020.184426
NODE_0004502	2020-02-26	2020.154015
NODE_0004503	2020-02-26	2020.154015
hCoV_19_England_20109099206_2020_EPI_ISL_417299	2020-03-08	2020.184426
NODE_0004504	2020-03-10	2020.189891
hCoV_19_Canada_ON_PHL8539_2020_EPI_ISL_418369	2020-03-10	2020.189891
hCoV_19_Canada_ON_PHL0654_2020_EPI_ISL_418370	2020-03-11	2020.192623
NODE_0004505	2020-02-26	2020.154015
NODE_0004506	2020-03-05	2020.176230
hCoV_19_England_20106004902_2020_EPI_ISL_417241	2020-03-05	2020.176230
hCoV_19_England_20109051906_2020_EPI_ISL_417271	2020-03-06	2020.178962
NODE_0004507	2020-02-26	2020.154015
hCoV_19_England_20109099106_2020_EPI_ISL_417298	2020-03-08	2020.184426
NODE_0004508	2020-02-26	2020.154015
hCoV_19_Canada_ON_PHL8458_2020_EPI_ISL_418372	2020-03-12	2020.195355
NODE_0004509	2020-03-06	2020.179047
hCoV_19_Australia_VIC297_2020_EPI_ISL_419988	2020-03-23	2020.225410
NODE_0004510	2020-03-06	2020.179047
